ROW ID,STATUS,ZONE,ODD_EVEN,ADDRESS RANGE - LOW,ADDRESS RANGE - HIGH,STREET DIRECTION,STREET NAME,STREET TYPE,SECOND STREET DIRECTION,BUFFER,WARD - LOW,WARD - HIGH
2002,ACTIVE,107,O,3403,3459,W,LAWRENCE,AVE,,N,33.0,33.0
6164,RESCINDED,59,O,5101,5129,N,NEVA,AVE,,N,41.0,41.0
11443,ACTIVE,102,O,2051,2099,W,WABANSIA,AVE,,Y,2.0,32.0
206,ACTIVE,33,O,3701,3727,N,CENTRAL PARK,AVE,,N,35.0,35.0
766,ACTIVE,383,E,500,698,W,BROMPTON,AVE,,N,46.0,
1330,ACTIVE,1674,E,1200,1298,S,FEDERAL,ST,,N,0.0,0.0
6495,ACTIVE,1083,O,357,363,E,70TH,PL,,N,6.0,6.0
60,ACTIVE,154,O,1701,1799,W,ARMITAGE,AVE,,N,32.0,32.0
9147,ACTIVE,1867,E,3800,3898,W,46TH,PL,,N,14.0,
3249,ACTIVE,148,O,21,33,S,MASON,AVE,,N,29.0,29.0
2472,ACTIVE,19,E,900,926,S,MONITOR,AVE,,N,29.0,29.0
8197,ACTIVE,109,E,2242,2262,W,COULTER,ST,,N,25.0,25.0
3177,ACTIVE,547,E,3000,3098,S,SPRINGFIELD,AVE,,N,22.0,22.0
2911,ACTIVE,1674,E,1200,1298,S,STATE,ST,,Y,0.0,0.0
7831,ACTIVE,143,E,2558,2558,N,HALSTED,ST,,Y,43.0,43.0
6932,ACTIVE,1767,E,2300,2398,N,KILBOURN,AVE,,N,31.0,31.0
6265,ACTIVE,280,O,2101,2155,W,ROSEMONT,AVE,,N,50.0,50.0
2775,ACTIVE,1004,E,4500,4558,S,TROY,ST,,N,14.0,14.0
1528,ACTIVE,678,E,3400,3456,W,116TH,ST,,N,19.0,19.0
7452,ACTIVE,1675,O,125,233,E,13TH,ST,,Y,0.0,0.0
1379,ACTIVE,44,E,7514,7558,S,CONSTANCE,AVE,,N,8.0,8.0
7449,ACTIVE,1675,O,63,63,E,14TH,ST,,Y,0.0,0.0
1774,ACTIVE,250,E,2700,2732,N,LINDER,AVE,,N,30.0,30.0
5729,ACTIVE,8,O,6801,6817,N,ORIOLE,AVE,,N,41.0,41.0
4618,ACTIVE,1,O,5701,5753,N,DRAKE,AVE,,N,39.0,39.0
2235,ACTIVE,1139,E,3400,3470,N,KILPATRICK,AVE,,N,30.0,30.0
8637,ACTIVE,1782,E,1400,1498,S,ROCKWELL,ST,,N,28.0,28.0
3459,ACTIVE,126,O,1817,1829,W,WILSON,AVE,,N,47.0,47.0
35,ACTIVE,1105,E,9900,9998,S,CLAREMONT,AVE,,N,19.0,19.0
7061,ACTIVE,101,O,5101,5159,W,STRONG,ST,,N,45.0,45.0
8179,ACTIVE,1676,E,1812,1812,S,FEDERAL,ST,,Y,0.0,0.0
226,ACTIVE,818,E,7800,7898,S,CHAPPEL,AVE,,N,8.0,8.0
1482,ACTIVE,101,O,5307,5331,W,CATALPA,AVE,,N,45.0,45.0
5550,ACTIVE,168,O,901,999,N,WOOD,ST,,N,1.0,1.0
825,ACTIVE,1677,E,1800,1898,S,CALUMET,AVE,,N,0.0,0.0
3790,ACTIVE,102,E,2716,2726,W,PRINDIVILLE,ST,,N,1.0,1.0
3781,RESCINDED,1675,E,1400,1530,S,PRAIRIE,AVE,,Y,0.0,0.0
4272,ACTIVE,1728,E,6100,6144,S,KIMBARK,AVE,,N,20.0,20.0
4921,ACTIVE,1676,E,1902,1930,S,FEDERAL,ST,,N,0.0,0.0
5938,RESCINDED,809,O,7101,7199,S,MICHIGAN,AVE,,N,6.0,6.0
45,ACTIVE,142,E,1730,1730,N,CLARK,ST,,Y,43.0,43.0
7843,ACTIVE,1676,E,1800,2024,S,MICHIGAN,AVE,,Y,0.0,0.0
1960,ACTIVE,1675,E,1700,1798,S,INDIANA,AVE,,N,0.0,0.0
6548,ACTIVE,1675,O,1301,1335,S,PRAIRIE,AVE,,Y,0.0,0.0
8063,ACTIVE,107,E,4600,4654,N,ST LOUIS,AVE,,N,33.0,33.0
4153,ACTIVE,428,E,8506,8598,S,HOUSTON,AVE,,N,10.0,10.0
1819,ACTIVE,1250,E,2900,2998,N,LOTUS,AVE,,N,31.0,31.0
5481,ACTIVE,1675,O,1601,1699,S,INDIANA,AVE,,N,0.0,0.0
7222,ACTIVE,1539,E,3100,3116,W,15TH,PL,,N,24.0,24.0
8707,ACTIVE,1720,E,4632,4798,W,60TH,ST,,N,13.0,
6864,ACTIVE,160,O,2201,2299,W,79TH,PL,,N,18.0,18.0
3238,ACTIVE,149,O,17,53,N,MASON,AVE,,N,29.0,29.0
6979,ACTIVE,448,O,6305,6343,N,TALMAN,AVE,,N,50.0,50.0
7009,ACTIVE,143,O,1701,1799,N,CLYBOURN,AVE,,Y,2.0,43.0
8255,ACTIVE,1696,O,5701,5721,W,WEST END,AVE,,N,29.0,29.0
9308,ACTIVE,1677,O,101,121,E,21ST,ST,,N,0.0,0.0
2084,ACTIVE,37,E,5120,5158,S,HARDING,AVE,,N,23.0,23.0
6608,ACTIVE,19,E,1148,1160,S,MASON,AVE,,N,29.0,29.0
3388,RESCINDED,1243,E,6300,6398,W,ROSCOE,ST,,N,36.0,36.0
1238,ACTIVE,62,E,2100,2136,W,EASTWOOD,AVE,,N,47.0,47.0
8240,ACTIVE,1675,E,100,198,E,14TH,ST,,N,0.0,0.0
3266,ACTIVE,667,E,2,36,N,THROOP,ST,,N,27.0,27.0
2962,ACTIVE,192,O,7333,7363,W,TALCOTT,AVE,,N,41.0,41.0
3783,ACTIVE,1677,E,1900,1998,S,PRAIRIE,AVE,,Y,0.0,0.0
3838,ACTIVE,383,E,1400,1498,W,WAVELAND,AVE,,N,44.0,44.0
2597,ACTIVE,924,E,4100,4198,W,NEWPORT,AVE,,N,30.0,30.0
5615,ACTIVE,178,O,4815,4859,N,NEWLAND,AVE,,N,41.0,41.0
5999,ACTIVE,250,O,2701,2731,N,LINDER,AVE,,N,30.0,30.0
491,ACTIVE,723,O,3001,3097,W,57TH,ST,,N,14.0,14.0
309,ACTIVE,383,O,801,899,W,ADDISON,ST,,Y,44.0,44.0
5114,ACTIVE,168,O,1005,1057,N,HONORE,ST,,N,1.0,1.0
6201,ACTIVE,1438,O,201,299,N,PAULINA,ST,,N,27.0,27.0
2430,ACTIVE,94,O,3445,3445,N,MILWAUKEE,AVE,,Y,30.0,30.0
7826,ACTIVE,143,E,1600,1658,N,HALSTED,ST,,Y,43.0,43.0
6366,ACTIVE,143,O,901,999,W,DIVERSEY,PKWY,,Y,43.0,43.0
14061,ACTIVE,65,E,1742,1798,W,ROSEHILL,DR,,N,40.0,40.0
7359,ACTIVE,154,E,1900,1998,W,EVERGREEN,AVE,,N,1.0,1.0
7128,ACTIVE,116,O,4501,4515,N,ELSTON,AVE,,N,39.0,39.0
3424,ACTIVE,100,O,2601,2637,N,SAWYER,AVE,,N,35.0,35.0
2549,ACTIVE,1076,E,7300,7398,S,MICHIGAN,AVE,,N,6.0,6.0
4535,ACTIVE,383,E,700,798,W,BUCKINGHAM,PL,,N,44.0,44.0
2652,ACTIVE,106,E,6014,6044,N,KEATING,AVE,,N,39.0,39.0
13681,ACTIVE,2406,O,3701,3757,W,63RD,PL,,N,23.0,23.0
8233,ACTIVE,1680,E,7700,7798,S,DOBSON,AVE,,N,8.0,8.0
4099,ACTIVE,383,O,3101,3199,N,CAMBRIDGE,AVE,,Y,,44.0
7454,ACTIVE,1643,E,7900,7998,S,LA SALLE,ST,,N,17.0,17.0
11798,ACTIVE,1677,O,1801,1849,S,PRAIRIE,AVE,,Y,0.0,0.0
78,ACTIVE,1674,O,1401,1499,S,CLARK,ST,,Y,0.0,0.0
6035,ACTIVE,12,E,9400,9442,S,VANDERPOEL,AVE,,N,19.0,19.0
7161,ACTIVE,357,O,5335,5359,S,SEELEY,AVE,,N,16.0,16.0
5743,ACTIVE,1421,O,5501,5599,W,PARKER,AVE,,N,30.0,30.0
6794,ACTIVE,1289,O,6401,6499,N,SPOKANE,AVE,,N,39.0,41.0
6942,ACTIVE,819,O,1101,1199,W,94TH,ST,,N,21.0,21.0
7838,RESCINDED,142,E,1608,1610,N,ST MICHAELS,CT,,Y,43.0,43.0
2477,ACTIVE,881,E,5500,5598,W,MONROE,ST,,N,29.0,29.0
3691,ACTIVE,540,E,4600,4698,W,SCHUBERT,AVE,,N,31.0,31.0
1542,ACTIVE,383,E,1000,1098,W,CORNELIA,AVE,,N,,44.0
7145,ACTIVE,540,O,4601,4699,W,SCHUBERT,AVE,,N,31.0,31.0
3267,ACTIVE,1199,O,711,759,N,THROOP,ST,,N,27.0,27.0
7850,ACTIVE,1707,O,1901,1941,N,ST LOUIS,AVE,,N,1.0,26.0
3371,ACTIVE,383,E,600,698,W,ROSCOE,ST,,Y,,44.0
4213,ACTIVE,1,O,5615,5651,N,CENTRAL PARK,AVE,,N,39.0,39.0
8355,ACTIVE,154,O,1847,1899,N,PAULINA,ST,,Y,32.0,32.0
3137,ACTIVE,151,E,1000,1088,N,SPAULDING,AVE,,N,27.0,26.0
5870,ACTIVE,535,O,3601,3699,W,LE MOYNE,ST,,N,26.0,26.0
2808,ACTIVE,537,E,1500,1550,N,ORLEANS,ST,,N,27.0,27.0
1957,ACTIVE,1675,E,1400,1498,S,INDIANA,AVE,,N,0.0,0.0
5380,ACTIVE,920,O,6101,6199,S,KILBOURN,AVE,,N,13.0,13.0
8365,ACTIVE,1781,E,4900,4956,W,WOLFRAM,ST,,N,31.0,31.0
336,ACTIVE,219,E,5004,5056,N,ALBANY,AVE,,N,33.0,33.0
6277,ACTIVE,993,O,5101,5199,S,RICHMOND,ST,,N,14.0,14.0
8086,ACTIVE,1745,O,3503,3553,W,38TH,ST,,N,12.0,12.0
9021,ACTIVE,1675,O,1237,1359,S,INDIANA,AVE,,N,0.0,0.0
3798,ACTIVE,113,E,4718,4756,N,PULASKI,RD,,Y,39.0,39.0
6817,ACTIVE,92,O,2311,2333,W,LAWRENCE,AVE,,N,47.0,47.0
807,ACTIVE,383,E,1000,1098,W,BYRON,ST,,N,46.0,44.0
4284,ACTIVE,62,E,4806,4858,N,WINCHESTER,AVE,,N,47.0,47.0
909,ACTIVE,143,E,800,858,W,BELDEN,AVE,,N,43.0,43.0
3759,ACTIVE,1674,E,1200,1298,S,PLYMOUTH,CT,,Y,0.0,0.0
5483,ACTIVE,1677,O,1901,1999,S,INDIANA,AVE,,Y,0.0,0.0
9170,ACTIVE,1870,O,7001,7099,W,WOLFRAM,ST,,N,29.0,
8243,ACTIVE,1677,O,1901,1999,S,CALUMET,AVE,,N,0.0,0.0
7947,ACTIVE,720,E,5400,5498,N,WASHTENAW,AVE,,N,40.0,40.0
2304,ACTIVE,22,O,5501,5527,N,NORDICA,AVE,,N,41.0,41.0
3032,ACTIVE,263,O,10201,10227,S,WESTERN,AVE,,N,19.0,19.0
3479,ACTIVE,168,E,814,858,N,WINCHESTER,AVE,,N,2.0,2.0
12182,ACTIVE,681,O,1233,1249,W,RACE,AVE,,N,27.0,1.0
9528,ACTIVE,1677,E,2100,2198,S,CALUMET,AVE,,N,0.0,0.0
7182,ACTIVE,109,O,2001,2099,W,23RD,ST,,N,25.0,25.0
5013,ACTIVE,383,O,1201,1251,W,FLETCHER,ST,,N,32.0,32.0
13701,ACTIVE,2408,E,1158,1200,W,20TH,PL,,N,25.0,
6359,ACTIVE,19,E,5900,5912,W,FILLMORE,ST,,N,29.0,29.0
5630,ACTIVE,383,O,601,699,W,OAKDALE,AVE,,N,44.0,44.0
654,ACTIVE,135,E,7850,7856,S,BENNETT,AVE,,N,8.0,8.0
2369,ACTIVE,383,E,900,998,W,OAKDALE,AVE,,N,44.0,44.0
1161,ACTIVE,101,E,5100,5142,W,GUNNISON,ST,,N,45.0,45.0
376,ACTIVE,1675,O,201,299,E,15TH,PL,,N,0.0,0.0
7101,ACTIVE,383,O,1001,1199,W,SCHOOL,ST,,N,44.0,44.0
9149,ACTIVE,1867,O,3801,3899,W,46TH,PL,,N,14.0,
8242,ACTIVE,1677,E,1900,1910,S,CALUMET,AVE,,Y,0.0,0.0
4975,ACTIVE,1675,O,1701,1799,S,INDIANA,AVE,,N,0.0,0.0
448,ACTIVE,109,E,2314,2344,W,23RD,PL,,N,25.0,25.0
9672,ACTIVE,1675,E,1600,1732,S,PRAIRIE,AVE,,N,0.0,0.0
6302,ACTIVE,1331,O,1501,1599,S,PEORIA,ST,,N,11.0,25.0
3316,ACTIVE,1130,O,4401,4499,N,RACINE,AVE,,Y,46.0,46.0
1525,ACTIVE,16,O,3501,3523,E,114TH,ST,,Y,10.0,10.0
7726,ACTIVE,1675,O,1251,1399,S,INDIANA,AVE,,Y,0.0,0.0
436,ACTIVE,867,E,6014,6058,N,CLAREMONT,AVE,,N,40.0,40.0
5565,ACTIVE,1343,O,5501,5599,S,TROY,ST,,N,14.0,14.0
3741,ACTIVE,620,E,3300,3398,W,PIERCE,AVE,,N,26.0,26.0
9309,ACTIVE,1677,O,213,299,E,CULLERTON,ST,,N,0.0,0.0
3098,ACTIVE,383,E,1100,1198,W,PATTERSON,AVE,,N,44.0,44.0
5788,ACTIVE,12,O,9601,9647,S,VANDERPOEL,AVE,,N,19.0,19.0
4274,ACTIVE,1441,O,6101,6199,S,WOODLAWN,AVE,,N,20.0,20.0
6088,ACTIVE,1397,O,3101,3159,N,NORMANDY,AVE,,N,36.0,36.0
5110,ACTIVE,754,O,9101,9199,S,GREEN,ST,,N,21.0,21.0
153,ACTIVE,200,E,500,558,N,ARTESIAN,AVE,,N,26.0,26.0
1807,ACTIVE,101,E,5500,5572,N,LONG,AVE,,N,45.0,45.0
6515,ACTIVE,1189,O,401,499,W,HURON,ST,,N,42.0,42.0
7168,ACTIVE,383,O,2801,2899,N,SEMINARY,AVE,,N,44.0,44.0
502,ACTIVE,70,E,4304,4324,W,55TH,ST,,N,23.0,23.0
4974,ACTIVE,1675,O,1401,1499,S,INDIANA,AVE,,N,0.0,0.0
7662,ACTIVE,1677,O,119,299,E,18TH,ST,,Y,0.0,0.0
3723,ACTIVE,383,E,3100,3198,N,SEMINARY,AVE,,N,44.0,44.0
4934,ACTIVE,994,O,5001,5099,N,FRANCISCO,AVE,,N,40.0,40.0
3455,ACTIVE,142,E,200,260,W,WILLOW,ST,,N,43.0,43.0
2416,ACTIVE,100,O,2617,2663,N,MILWAUKEE,AVE,,Y,35.0,35.0
1380,ACTIVE,44,E,7600,7658,S,CONSTANCE,AVE,,N,8.0,8.0
7154,ACTIVE,119,E,1300,1398,N,SEDGWICK,ST,,Y,27.0,27.0
13703,ACTIVE,43,E,2414,2438,W,FARRAGUT,AVE,,N,40.0,40.0
13662,ACTIVE,2407,O,6715,6759,S,KOSTNER,AVE,,N,13.0,13.0
8628,ACTIVE,56,E,6800,6934,N,LAKEWOOD,AVE,,N,49.0,49.0
14070,ACTIVE,65,O,5703,5717,N,RAVENSWOOD,AVE,,N,40.0,40.0
443,ACTIVE,143,O,2101,2159,N,CLEVELAND,AVE,,N,43.0,43.0
7962,ACTIVE,1711,E,10000,10098,S,SEELEY,AVE,,N,19.0,19.0
857,ACTIVE,113,O,4601,4655,N,AVERS,AVE,,N,35.0,35.0
6784,ACTIVE,20,O,5401,5425,N,SAYRE,AVE,,N,41.0,41.0
5232,ACTIVE,357,O,5111,5159,S,HERMITAGE,AVE,,N,16.0,16.0
5379,ACTIVE,345,O,6001,6099,S,KILBOURN,AVE,,N,13.0,13.0
7323,ACTIVE,1675,O,1201,1347,S,MICHIGAN,AVE,,Y,3.0,3.0
13697,ACTIVE,280,E,2200,2230,W,THOME,AVE,,N,50.0,50.0
6834,ACTIVE,109,O,2315,2345,W,23RD,PL,,N,25.0,25.0
2498,ACTIVE,367,O,2301,2345,N,MONTICELLO,AVE,,N,35.0,35.0
4073,ACTIVE,383,O,3901,3999,N,PINE GROVE,AVE,,Y,46.0,46.0
13695,ACTIVE,142,E,1700,1998,N,STOCKTON,DR,,N,43.0,43.0
5661,ACTIVE,157,O,2501,2531,S,THROOP,ST,,N,11.0,11.0
2566,ACTIVE,889,E,4800,4898,W,NELSON,ST,,N,31.0,31.0
1032,ACTIVE,1136,E,1900,1956,W,21ST,ST,,N,25.0,25.0
5054,ACTIVE,1365,O,3801,3899,S,WASHTENAW,AVE,,N,12.0,12.0
1302,ACTIVE,231,E,7600,7642,W,EVERELL,AVE,,N,41.0,41.0
3178,ACTIVE,34,E,4500,4556,S,SPRINGFIELD,AVE,,N,14.0,14.0
2577,RESCINDED,59,E,5100,5128,N,NEVA,AVE,,N,41.0,41.0
6813,ACTIVE,143,O,2103,2159,N,SEDGWICK,ST,,N,43.0,43.0
13741,ACTIVE,43,E,2408,2514,W,BERWYN,AVE,,N,40.0,40.0
5015,ACTIVE,22,E,6900,6964,W,HIGGINS,AVE,,N,41.0,41.0
7957,ACTIVE,1709,E,6400,6498,S,DORCHESTER,AVE,,N,20.0,20.0
13688,ACTIVE,2412,E,5316,5326,S,LOREL,AVE,,N,23.0,23.0
1067,ACTIVE,63,E,7744,7760,W,DEVON,AVE,,N,41.0,41.0
955,ACTIVE,392,E,502,524,W,37TH,ST,,N,11.0,11.0
13661,ACTIVE,2407,E,6714,6758,S,KOSTNER,AVE,,N,13.0,13.0
671,ACTIVE,1,O,5601,5659,N,BERNARD,ST,,N,39.0,39.0
1116,ACTIVE,143,E,2100,2152,N,FREMONT,ST,,N,43.0,43.0
5635,ACTIVE,1091,O,4015,4057,W,OAKDALE,AVE,,N,31.0,31.0
13696,ACTIVE,142,O,1701,1999,N,STOCKTON,DR,,N,43.0,43.0
4110,ACTIVE,969,O,3901,3961,S,CAMPBELL,AVE,,N,12.0,12.0
6664,ACTIVE,30,O,6821,6861,W,ARCHER,AVE,,N,23.0,23.0
4023,ACTIVE,1189,O,649,719,N,LARRABEE,ST,,N,,42.0
626,ACTIVE,43,E,2800,2898,W,BERWYN,AVE,,N,40.0,40.0
5030,ACTIVE,144,O,4805,4809,N,KENTUCKY,AVE,,N,39.0,39.0
4833,ACTIVE,113,E,4500,4556,N,AVERS,AVE,,N,35.0,35.0
1790,ACTIVE,1223,E,3600,3698,W,MCLEAN,AVE,,N,26.0,26.0
6806,ACTIVE,1189,E,800,898,N,SEDGWICK,ST,,N,27.0,27.0
176,ACTIVE,19,O,5905,5945,W,ARTHINGTON,ST,,N,29.0,29.0
9186,ACTIVE,96,O,2501,2535,N,RICHMOND,ST,,Y,32.0,32.0
5142,ACTIVE,383,O,3501,3599,N,JANSSEN,AVE,,N,44.0,44.0
1908,ACTIVE,65,E,1600,1676,W,HOLLYWOOD,AVE,,N,40.0,40.0
7322,ACTIVE,1675,E,1200,1346,S,MICHIGAN,AVE,,Y,3.0,3.0
2458,ACTIVE,1000,E,3200,3250,N,MOBILE,AVE,,N,36.0,36.0
13687,ACTIVE,2412,O,5315,5325,S,LOREL,AVE,,N,23.0,23.0
8261,ACTIVE,1699,E,3112,3150,S,HARDING,AVE,,N,22.0,22.0
5332,ACTIVE,283,O,5101,5111,N,HAMLIN,AVE,,N,39.0,39.0
6609,ACTIVE,19,O,1101,1145,S,MASON,AVE,,N,29.0,29.0
5792,ACTIVE,5,E,1024,1072,W,VERNON PARK,PL,,N,25.0,25.0
7824,ACTIVE,143,E,2658,2658,N,GENEVA,TER,,Y,43.0,43.0
13526,ACTIVE,2386,E,3300,3398,W,RICE,ST,,N,27.0,27.0
7477,ACTIVE,383,E,3500,3598,N,SOUTHPORT,AVE,,Y,44.0,44.0
13522,ACTIVE,2388,O,5401,5445,S,KEDVALE,AVE,,N,23.0,23.0
7277,ACTIVE,280,O,6201,6299,N,BELL,AVE,,N,50.0,50.0
1802,ACTIVE,829,E,1500,1598,N,LONG,AVE,,N,37.0,37.0
13525,ACTIVE,2390,O,2103,2159,W,21ST,PL,,N,25.0,25.0
4688,RESCINDED,819,O,9301,9399,S,ABERDEEN,ST,,N,21.0,21.0
7809,ACTIVE,62,O,1609,1801,W,LAWRENCE,AVE,,Y,47.0,47.0
13528,ACTIVE,281,O,3053,3069,W,ARDMORE,AVE,,N,40.0,40.0
3393,ACTIVE,280,O,2201,2259,W,ROSEMONT,AVE,,N,50.0,50.0
2816,ACTIVE,511,O,6801,6829,N,OVERHILL,AVE,,N,41.0,41.0
4727,ACTIVE,182,O,219,269,W,ALEXANDER,ST,,N,25.0,25.0
5760,ACTIVE,62,O,4701,4741,N,WINCHESTER,AVE,,N,47.0,47.0
13527,ACTIVE,62,O,1831,1961,W,LAWRENCE,AVE,,N,47.0,47.0
4426,ACTIVE,204,O,1601,1699,W,CORTEZ,ST,,N,1.0,1.0
4437,ACTIVE,143,O,2701,2751,N,DAYTON,ST,,N,43.0,43.0
5271,RESCINDED,382,O,5501,5559,S,KOMENSKY,AVE,,N,13.0,13.0
13524,ACTIVE,2390,E,2128,2156,W,21ST,PL,,N,25.0,25.0
13523,ACTIVE,2390,E,2100,2122,W,21ST,PL,,N,25.0,25.0
7748,ACTIVE,13,O,3907,3957,W,101ST,PL,,N,19.0,19.0
13521,ACTIVE,2388,E,5400,5444,S,KEDVALE,AVE,,N,23.0,23.0
1913,ACTIVE,678,E,11400,11498,S,HOMAN,AVE,,N,19.0,19.0
13529,ACTIVE,2389,E,1800,1816,S,PEORIA,ST,,N,25.0,25.0
4423,ACTIVE,44,O,7515,7559,S,CONSTANCE,AVE,,N,8.0,8.0
318,ACTIVE,383,E,1400,1498,W,ADDISON,ST,,Y,44.0,44.0
1598,ACTIVE,62,E,4600,4658,N,DAMEN,AVE,,Y,47.0,47.0
1897,ACTIVE,280,E,2130,2156,W,HIGHLAND,AVE,,N,50.0,50.0
1217,ACTIVE,77,E,7910,7956,S,HALSTED,ST,,N,17.0,17.0
5509,ACTIVE,144,O,4815,4845,N,KENTUCKY,AVE,,N,39.0,39.0
5927,ACTIVE,1223,O,3601,3699,W,MCLEAN,AVE,,N,26.0,26.0
7749,ACTIVE,13,E,3914,3948,W,101ST,PL,,N,19.0,19.0
1543,ACTIVE,383,E,1400,1498,W,CORNELIA,AVE,,N,44.0,44.0
13691,ACTIVE,2414,E,2100,2124,S,MAY,ST,,N,25.0,25.0
13641,ACTIVE,536,O,945,979,W,37TH,PL,,N,11.0,11.0
13699,ACTIVE,895,E,1146,1162,W,HUBBARD,ST,,N,27.0,27.0
574,ACTIVE,57,E,2800,2836,E,76TH,PL,,N,7.0,7.0
1388,ACTIVE,264,E,5316,5370,W,GIDDINGS,ST,,N,45.0,45.0
5472,ACTIVE,65,O,1601,1675,W,HOLLYWOOD,AVE,,N,40.0,40.0
110,ACTIVE,56,E,1300,1346,W,COLUMBIA,AVE,,N,49.0,49.0
8300,ACTIVE,1738,E,716,728,N,MENARD,AVE,,N,29.0,29.0
3323,ACTIVE,5,O,917,917,S,RACINE,AVE,,N,25.0,25.0
8062,ACTIVE,1757,E,5520,5558,S,PARKSIDE,AVE,,N,23.0,23.0
13686,ACTIVE,154,O,1819,1843,W,EVERGREEN,AVE,,N,1.0,1.0
5659,ACTIVE,163,E,2726,2732,W,THORNDALE,AVE,,N,40.0,40.0
3072,ACTIVE,26,E,6000,6050,W,WABANSIA,AVE,,N,29.0,29.0
7798,ACTIVE,168,E,1100,1198,N,HERMITAGE,AVE,,N,1.0,1.0
13698,ACTIVE,280,O,2201,2229,W,THOME,AVE,,N,50.0,50.0
6181,RESCINDED,178,O,4801,4857,N,NOTTINGHAM,AVE,,N,41.0,41.0
13721,ACTIVE,1587,O,6413,6457,N,BELL,AVE,,N,50.0,50.0
6142,ACTIVE,213,O,1703,1757,N,MCVICKER,AVE,,N,29.0,29.0
13692,ACTIVE,2405,E,3106,3124,S,MAY,ST,,N,11.0,11.0
13702,ACTIVE,43,O,5239,5253,N,CAMPBELL,AVE,,N,40.0,40.0
921,ACTIVE,566,E,2600,2698,W,24TH,PL,,N,12.0,12.0
13683,ACTIVE,1982,E,0,40,N,BISHOP,ST,,N,27.0,27.0
2567,ACTIVE,662,E,4900,4998,W,NELSON,ST,,N,31.0,31.0
588,ACTIVE,269,O,119,123,E,79TH,ST,,N,6.0,6.0
2089,ACTIVE,1098,O,1301,1399,W,HUBBARD,ST,,N,27.0,27.0
13693,ACTIVE,2405,O,3111,3125,S,MAY,ST,,N,11.0,11.0
13689,ACTIVE,2411,E,814,852,N,MAPLEWOOD,AVE,,N,26.0,26.0
13684,ACTIVE,2400,E,422,440,N,CENTRAL PARK,AVE,,N,27.0,27.0
2906,ACTIVE,95,O,3101,3145,N,ST LOUIS,AVE,,N,35.0,35.0
13694,ACTIVE,2409,E,2024,2110,N,PARKSIDE,AVE,,N,36.0,36.0
8017,ACTIVE,62,E,1600,2034,W,WILSON,AVE,,Y,47.0,47.0
2411,ACTIVE,862,E,850,870,N,MILWAUKEE,AVE,,Y,27.0,27.0
6652,ACTIVE,1,E,5308,5354,N,ST LOUIS,AVE,,N,39.0,39.0
4734,ACTIVE,143,O,1113,1159,W,ALTGELD,ST,,N,43.0,43.0
858,ACTIVE,113,E,4700,4754,N,AVERS,AVE,,N,35.0,35.0
4345,ACTIVE,1126,E,400,472,E,RIVER,DR,,Y,42.0,42.0
13690,ACTIVE,2411,O,815,853,N,MAPLEWOOD,AVE,,N,26.0,26.0
6093,ACTIVE,101,O,5201,5259,W,WINNEMAC,AVE,,N,45.0,45.0
283,ACTIVE,112,O,8701,8741,S,ABERDEEN,ST,,N,21.0,21.0
3289,ACTIVE,352,E,5612,5624,S,PULASKI,RD,,Y,13.0,13.0
2332,ACTIVE,86,E,7114,7156,S,OGLESBY,AVE,,N,5.0,5.0
4994,ACTIVE,1204,O,5101,5199,W,FLETCHER,ST,,N,30.0,30.0
4834,ACTIVE,113,E,4600,4656,N,AVERS,AVE,,N,35.0,35.0
7655,ACTIVE,1130,O,1201,1299,W,MONTROSE,AVE,,Y,46.0,46.0
1748,ACTIVE,93,E,2800,2858,N,LAWNDALE,AVE,,N,30.0,30.0
4413,ACTIVE,143,O,2603,2683,N,BURLING,ST,,N,43.0,43.0
6845,ACTIVE,355,O,1101,1163,W,34TH,PL,,N,11.0,11.0
8015,ACTIVE,448,E,2620,2626,W,ROSEMONT,AVE,,N,50.0,50.0
1914,ACTIVE,678,E,11500,11598,S,HOMAN,AVE,,N,19.0,19.0
13682,ACTIVE,2406,E,3702,3756,W,63RD,PL,,N,23.0,23.0
7086,ACTIVE,514,E,2900,2916,E,77TH,ST,,N,7.0,7.0
13796,ACTIVE,1609,O,3059,3059,N,KOLMAR,AVE,,Y,31.0,31.0
7153,ACTIVE,1189,E,1142,1198,N,SEDGWICK,ST,,N,27.0,27.0
7408,ACTIVE,791,O,9301,9399,S,CRANDON,AVE,,N,7.0,7.0
3306,ACTIVE,383,O,2901,2999,N,RACINE,AVE,,N,44.0,44.0
3597,ACTIVE,1384,E,800,898,N,KEYSTONE,AVE,,N,37.0,37.0
6369,ACTIVE,1376,O,3101,3199,N,RUTHERFORD,AVE,,N,36.0,36.0
13786,ACTIVE,448,E,6300,6344,N,ARTESIAN,AVE,,N,50.0,50.0
13795,ACTIVE,441,O,3501,3559,S,HERMITAGE,AVE,,N,12.0,12.0
6960,ACTIVE,125,O,809,809,W,103RD,ST,,N,34.0,34.0
4697,RESCINDED,144,E,4416,4462,W,AINSLIE,ST,,N,39.0,39.0
13788,ACTIVE,1587,E,6414,6458,N,CLAREMONT,AVE,,N,50.0,50.0
1261,ACTIVE,487,E,12000,12050,S,EGGLESTON,AVE,,N,34.0,34.0
13809,ACTIVE,2422,E,4100,4164,W,OAKDALE,AVE,,N,31.0,31.0
13239,RESCINDED,2361,E,600,698,N,MONTICELLO,AVE,,N,27.0,27.0
